index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.focus.de/politik/ausland/analyse-zur-energiekrise-deutschland-der-pruegelknabe-der-eu-unsere-neue-gas-not-stoesst-auf-viele-taube-ohren_id_127389846.html,https://www.focus.de/politik/ausland/analyse-zur-energiekrise-deutschland-der-pruegelknabe-der-eu-unsere-neue-gas-not-stoesst-auf-viele-taube-ohren_id_127389846.html,0,www.focus.de,"Deutschland, der EU-Prügelknabe? Unsere neue Gas-Not stößt auf viele taube Ohren - FOCUS online","In der aufziehenden Energiekrise wird sich für die Deutschen erweisen, auf wen sie sich in der EU verlassen können. In manchen europäischen Hauptstädten hält man Berlins Anti-Atomkurs für falsch und will dafür nicht in Mithaftung gezogen werden. In anderen werden alte offene Rechnungen aus den Schubladen geholt.",https://p6.focus.de/img/fotos/id_127391298/eu-sondertreffen-der-74637063.jpg?im=Crop%3D%280%2C0%2C3408%2C1706%29%3BResize%3D%281200%2C627%29&hash=e03f7caec8b221b8e6190ffd7a09878ee1173b79e51dbe12376b6f7afdfbdac1,2022-08-02T10:44:37+02:00,https://web.archive.org/web/20220801094435/https://www.focus.de/politik/ausland/analyse-zur-energiekrise-deutschland-der-pruegelknabe-der-eu-unsere-neue-gas-not-stoesst-auf-viele-taube-ohren_id_127389846.html,,,de,'Gas'
https://www.spiegel.de/wirtschaft/unternehmen/energiekrise-so-wollen-grosskonzerne-gas-sparen-a-9011644b-aff3-41a7-a786-58bc81b047bc,https://www.spiegel.de/wirtschaft/unternehmen/energiekrise-so-wollen-grosskonzerne-gas-sparen-a-9011644b-aff3-41a7-a786-58bc81b047bc,0,www.spiegel.de,Energiekrise: So wollen Großkonzerne Gas sparen - DER SPIEGEL,Die Industrie ist einer der größten Erdgasverbraucher im Land und muss sich nun auf die Energiekrise einstellen. Was die Unternehmen vorhaben – und wo sie Grenzen sehen.,https://cdn.prod.www.spiegel.de/images/47797c7b-3824-44e7-a2bc-36195cb38e87_w1280_r1.77_fpx65_fpy61.jpg,2022-08-03T10:38:28+02:00,https://web.archive.org/web/20220803085104/https://www.spiegel.de/wirtschaft/unternehmen/energiekrise-so-wollen-grosskonzerne-gas-sparen-a-9011644b-aff3-41a7-a786-58bc81b047bc,,,de,'Gas'
https://www.spiegel.de/politik/deutschland/atomstrom-statt-gas-das-kostet-ein-gastbeitrag-von-boris-palmer-a-93de39f1-581a-496f-9f1f-a4635067c6f1,https://www.spiegel.de/politik/deutschland/atomstrom-statt-gas-das-kostet-ein-gastbeitrag-von-boris-palmer-a-93de39f1-581a-496f-9f1f-a4635067c6f1,0,www.spiegel.de,Atomstrom statt Gas? Das kostet! Ein Gastbeitrag von Boris Palmer - DER SPIEGEL,"Für viele Blockheizkraftwerke ist es unwirtschaftlich, den Betrieb von Gas auf Öl umzustellen. Damit sich das ändert, braucht es Geld vom Staat – statt Ampelstreit über eine Laufzeitverlängerung der Atomkraftwerke.",https://cdn.prod.www.spiegel.de/images/bc016eda-3f6b-404f-b8d5-ea316ebce3da_w1280_r1.77_fpx49_fpy50.jpg,2022-08-04T21:03:00+02:00,https://web.archive.org/web/20220804202505/https://www.spiegel.de/politik/deutschland/atomstrom-statt-gas-das-kostet-ein-gastbeitrag-von-boris-palmer-a-93de39f1-581a-496f-9f1f-a4635067c6f1,,,de,'Gas'
https://www.welt.de/finanzen/verbraucher/article240309893/Energiekrise-Was-beim-Bestellen-von-Brennholz-zu-beachten-ist.html,https://www.welt.de/finanzen/verbraucher/article240309893/Energiekrise-Was-beim-Bestellen-von-Brennholz-zu-beachten-ist.html,0,www.welt.de,Energiekrise: Was beim Bestellen von Brennholz zu beachten ist - WELT,"Förster und Händler berichten von einem außergewöhnlich großen Ansturm auf ihr Holzangebot. Während die Gaspreise durch die Decke gehen, setzen offenbar mehr Leute auf die nachwachsende Alternative. Lohnt sich das Heizen mit Holz?",https://web.archive.org/web/20220805113750im_/https://img.welt.de/img/finanzen/verbraucher/mobile240309927/0731357917-ci16x9-w1200/Holz-aus-niedersaechsischen-Waeldern.jpg,2022-08-05T10:06:35Z,https://web.archive.org/web/20220805113750/https://www.welt.de/finanzen/verbraucher/article240309893/Energiekrise-Was-beim-Bestellen-von-Brennholz-zu-beachten-ist.html,,,de,'Heizen'
https://www.nzz.ch/international/atomkraftwerk-isar-2-niederbayern-sieht-streckbetrieb-gelassen-ld.1696121,https://www.nzz.ch/international/atomkraftwerk-isar-2-niederbayern-sieht-streckbetrieb-gelassen-ld.1696121,0,www.nzz.ch,Atomkraftwerk Isar 2: Niederbayern sieht Streckbetrieb gelassen,"Eigentlich sollten die letzten deutschen Reaktoren Ende Jahr vom Netz gehen, doch die Energiekrise könnte das Land zum Umdenken zwingen. Rund um das Kraftwerk Isar 2 könnten selbst Kernkraftgegner mit einer Verlängerung leben.","https://img.nzz.ch/2022/08/05/8692fa2d-3731-49cf-9187-fc8994fc5553.jpeg?width=1200&height=675&fit=bound&quality=75&auto=webp&crop=2896,1629,x90,y280&wmark=nzz",2022-08-05T11:31:48+02:00,https://web.archive.org/web/20220805235042/https://www.nzz.ch/international/atomkraftwerk-isar-2-niederbayern-sieht-streckbetrieb-gelassen-ld.1696121,,,de,'Atomkraft'
https://www.morgenpost.de/wirtschaft/article236085907/Jeder-Zehnte-hat-sich-schon-eine-Elektroheizung-gekauft.html,https://www.morgenpost.de/wirtschaft/article236085907/Jeder-Zehnte-hat-sich-schon-eine-Elektroheizung-gekauft.html,0,www.morgenpost.de,Jeder Zehnte hat sich schon eine Elektroheizung gekauft - Berliner Morgenpost ,"Die Sorge vor Gasknappheit treibt Bundesbürger dazu, sich einen Heizlüfter, Heizstrahler oder einen Radiator anzuschaffen. Ist das notwendig?",https://img.morgenpost.de/img/wirtschaft/crop236085905/3822601295-w820-cv16_9-q85/Elektrischer-Heizluefter.jpg,2022-08-06T08:33:03+02:00,https://web.archive.org/web/20220806095345/https://www.morgenpost.de/wirtschaft/article236085907/Jeder-Zehnte-hat-sich-schon-eine-Elektroheizung-gekauft.html,,,de-DE,'Gas'
https://www.n-tv.de/wirtschaft/Wie-ein-Dorf-der-Energiekrise-trotzt-article23504481.html,https://www.n-tv.de/wirtschaft/Wie-ein-Dorf-der-Energiekrise-trotzt-article23504481.html,0,www.n-tv.de,Unabhängigkeit zahlt sich aus: Wie ein Dorf der Energiekrise trotzt - n-tv.de,"Während die Gaskrise Deutschland fest im Griff hat, ist im brandenburgischen Feldheim kaum etwas von den hohen Energiepreisen zu spüren. Denn der kleine Ort versorgt sich schon seit Jahren selbst mit Strom und Wärme. Möglich macht das ein durchdachtes System mit Vorbildcharakter.",https://bilder3.n-tv.de/img/incoming/crop23506954/5631327838-cImg_16_9-w1200/ntv-Feldheim-46.jpg,2022-08-07T17:20:08+02:00,https://web.archive.org/web/20220807153221/https://www.n-tv.de/wirtschaft/Wie-ein-Dorf-der-Energiekrise-trotzt-article23504481.html,,,de,'Gas'
https://www.n-tv.de/wirtschaft/Heizkostenzuschuesse-statt-Daemmen-ist-Wahnsinn-article23519181.html,https://www.n-tv.de/wirtschaft/Heizkostenzuschuesse-statt-Daemmen-ist-Wahnsinn-article23519181.html,0,www.n-tv.de,"Energie und Licht neu denken: Heizkostenzuschüsse statt Dämmen ""ist Wahnsinn"" - n-tv.de","Energiesicherheit beschäftigt viele Menschen. Nur über einen möglichst sparsamen Verbrauch zu reden, sei aber nicht zielführend, meint Mycle Schneider. Was nützen Strom oder Gas, wenn man es nicht bezahlen kann, fragt der Energieberater im ""Klima-Labor"". Er plädiert für eine neue Energiepolitik.",https://bilder1.n-tv.de/img/incoming/crop23520172/0471321448-cImg_16_9-w1200/310004960.jpg,2022-08-11T18:54:54+02:00,https://web.archive.org/web/20220811170201/https://www.n-tv.de/wirtschaft/Heizkostenzuschuesse-statt-Daemmen-ist-Wahnsinn-article23519181.html,,,de,'Gas'
https://de.rt.com/wirtschaft/145876-existenzgefahrdet-unternehmer-fordern-in-offenem/,https://de.rt.com/wirtschaft/145876-existenzgefahrdet-unternehmer-fordern-in-offenem/,0,de.rt.com,Akut in der Existenz gefährdet: Ostdeutsche Unternehmer fordern Ende der Sanktionen gegen Russland — RT DE,"Mehrere Leiter mittelständischer Unternehmen wenden sich in einem offenen Brief an die Bundesregierung, weil sie der von der ""Ampel""-Koalition eingeschlagene wirtschaftspolitische Kurs zutiefst beunruhigt. Sie fordern unter anderem Energiesicherheit.",https://web.archive.org/web/20220811195312im_/https://cdni.russiatoday.com/deutsch/images/2022.08/article/62f52772b480cc2f153fd6cb.jpg,2022-08-11T19:53:12Z,https://web.archive.org/web/20220811195312/https://de.rt.com/wirtschaft/145876-existenzgefahrdet-unternehmer-fordern-in-offenem/,,,de,'Russland'
https://de.euronews.com/2022/08/16/live-scholz-und-andersson-uber-ukraine-nato-energiewende,https://de.euronews.com/2022/08/16/live-scholz-und-andersson-uber-ukraine-nato-energiewende,0,de.euronews.com,"Scholz und Andersson über Ukraine, NATO, Energiekrise | Euronews",Bundeskanzler Olaf Scholz hat seine Skandinavien-Reise mit einem Besuch in Stockholm beendet. Bei einem Gespräch mit der schwedischen Ministerpräsidentin Magdalena Andersson ging es vor allem um den Krieg in der Ukraine und den Beitritt Schwedens zur NATO.,https://static.euronews.com/articles/stories/06/94/61/10/1000x563_cmsv2_7be6a9ba-5572-59ff-aae2-dd5911316c1b-6946110.jpg,2022-08-16 09:56:33,https://web.archive.org/web/20220816080054/https://de.euronews.com/2022/08/16/live-scholz-und-andersson-uber-ukraine-nato-energiewende,,,de,'Ukraine'
