index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2025-09/01/spahn-und-miersch-ueberraschend-gemeinsam-in-der-ukraine,https://www.zeit.de/news/2025-09/01/spahn-und-miersch-ueberraschend-gemeinsam-in-der-ukraine,0,www.zeit.de,Krieg in der Ukraine: Spahn und Miersch überraschend gemeinsam in der Ukraine,Hier finden Sie Informationen zu dem Thema „Krieg in der Ukraine“. Lesen Sie jetzt „Spahn und Miersch überraschend gemeinsam in der Ukraine“.,https://img.zeit.de/news/2025-09/01/spahn-und-miersch-ueberraschend-gemeinsam-in-der-ukraine-image-group/wide__1300x731,2025-09-01T05:01:04Z,https://web.archive.org/web/20250901052109/https://www.zeit.de/news/2025-09/01/spahn-und-miersch-ueberraschend-gemeinsam-in-der-ukraine,"Die Vorsitzenden der beiden Koalitionsfraktionen, Jens Spahn (CDU/CSU) und Matthias Miersch (SPD), sind zu einem gemeinsamen Solidaritätsbesuch in der von Russland angegriffenen Ukraine eingetroffen.… [+220 chars]",,de,'Ukraine'
https://www.welt.de/debatte/plus68b06ab18c33b226bcaeb1d4/starke-wirtschaft-was-die-schweiz-uns-voraus-hat.html,https://www.welt.de/debatte/plus68b06ab18c33b226bcaeb1d4/starke-wirtschaft-was-die-schweiz-uns-voraus-hat.html,0,www.welt.de,Was die Schweiz uns voraus hat,"Trumps Zollhammer trifft die Schweizer Wirtschaft brutal. Doch Abgesänge auf das Geschäftsmodell der Eidgenossen verkennen die Realität. Es gibt handfeste Gründe, warum das Alpenland jede Krise meistert.",https://images.welt.de/68b06ab18c33b226bcaeb1d4/947235d19f4181ef09984a8737321036/ci16x9-w1200/chur-graubuenden-schweiz,2025-09-01T05:19:07Z,,"Trumps Zollhammer trifft die Schweizer Wirtschaft brutal. Doch Abgesänge auf das Geschäftsmodell der Eidgenossen verkennen die Realität. Es gibt handfeste Gründe, warum das Alpenland jede Krise meist… [+3 chars]",,de,'Krise'
https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-ukraine-spahn-und-miersch-reisen-gemeinsam-in-die-ukraine-110172806.html,https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-ukraine-spahn-und-miersch-reisen-gemeinsam-in-die-ukraine-110172806.html,0,www.faz.net,Krieg in der Ukraine: Spahn und Miersch reisen gemeinsam in die Ukraine,Fraktionsvorsitzende der Koalitionsparteien auf Solidaritätsbesuch +++ Ukraine: Haben Reihe von Angriffen auf der Krim durchgeführt +++ Merz glaubt nicht an baldigen Waffenstillstand +++ alle Neuigkeiten im Liveblog,https://media1.faz.net/ppmedia/w1200/aktuell/politik/1337085874/1.10664333/facebook_teaser/unionsfraktionschef-jens-spahn.jpg.webp,2025-09-01T05:19:44Z,,Der russische Präsident Wladimir Putin ist in China eingetroffen. Das berichtet die Staatsagentur TASS. Putin wird am Gipfel der Shanghaier Organisation für Zusammenarbeit in Tianjin teilnehmen. Ansc… [+525 chars],,de,'Waffen'
https://www.tagesschau.de/newsticker/liveblog-ukraine-montag-526.html,https://www.tagesschau.de/newsticker/liveblog-ukraine-montag-526.html,0,www.tagesschau.de,Ukraine-Liveblog: ++ Spahn und Miersch zu Gesprächen in Ukraine ++,"Die Vorsitzenden der beiden Koalitionsfraktionen, Spahn und Miersch, besuchen überraschend die Ukraine. Laut EU-Kommissionspräsidentin von der Leyen arbeitet die EU an konkreten Plänen für die Entsendung multinationaler Truppen.",https://images.tagesschau.de/image/a92f01cf-8f9d-4d79-b8b7-f127e0132c0d/AAABmQO7UPM/AAABmKJZ-0g/16x9-big/miersch-spahn-ukraine-100.jpg?width=1280,2025-09-01T05:21:37Z,,"Stand: 01.09.2025 07:21 Uhr
Die Vorsitzenden der beiden Koalitionsfraktionen, Spahn und Miersch, besuchen überraschend die Ukraine. Laut EU-Kommissionspräsidentin von der Leyen arbeitet die EU an ko… [+1782 chars]",,de,'Ukraine'
https://www.stern.de/reise/ultraleicht-schlafsack--kauf--und-pflegetipps-fuer-aktive-menschen-31442880.html,https://www.stern.de/reise/ultraleicht-schlafsack--kauf--und-pflegetipps-fuer-aktive-menschen-31442880.html,0,www.stern.de,Trekking: Ultraleicht Schlafsack: Worauf es beim Kauf ankommt – und wie Sie ihn pflegen,"Es ist die große Krux beim Trekking und Camping: Das Gepäck sollte möglichst leicht sein, frieren will man nachts aber auch nicht. Die Lösung: Ein Ultraleicht Schlafsack.",https://image.stern.de/34929642/t/e4/v2/w1440/r1.7778/-/ultraleicht-schlafsack-aufmacher-juli-2024.jpg,2025-09-01T06:50:00Z,https://web.archive.org/web/20250901085425/https://www.stern.de/reise/ultraleicht-schlafsack--kauf--und-pflegetipps-fuer-aktive-menschen-31442880.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Es ist die große Krux beim Trekking und Camping: Das Gepäck sollte möglichst leicht sein, frieren will man nachts aber auch nicht. Die Lösung: Ei… [+5659 chars]",,de,'frieren'
https://www.zeit.de/politik/ausland/2025-09/miersch-spahn-ukraine-kyjiw-union-spd-koalition,https://www.zeit.de/politik/ausland/2025-09/miersch-spahn-ukraine-kyjiw-union-spd-koalition,0,www.zeit.de,Krieg in der Ukraine: Spahn und Miersch besuchen gemeinsam die Ukraine,Als Zeichen der weiteren Unterstützung für die Ukraine sind die Fraktionsspitzen von Union und SPD nach Kyjiw gereist. Sie wollen Einigkeit bei Schwarz-Rot demonstrieren.,https://img.zeit.de/politik/2025-09/miersch-spahn-ukraine-kyjiw-union-spd-koalition-bild/wide__1300x731,2025-09-01T07:40:23Z,https://web.archive.org/web/20250901075227/https://www.zeit.de/politik/ausland/2025-09/miersch-spahn-ukraine-kyjiw-union-spd-koalition,"Die Vorsitzenden der beiden Koalitionsfraktionen, Jens Spahn (CDU/CSU) und Matthias Miersch
 (SPD), sind zu einem gemeinsamen Solidaritätsbesuch in der Ukraine eingetroffen. In der ukrainischen Haup… [+2950 chars]",,de,'Ukraine'
https://www.n-tv.de/ratgeber/Die-Nachrichten-fuer-Gasheizungsbesitzer-werden-besser-article26001000.html,https://www.n-tv.de/ratgeber/Die-Nachrichten-fuer-Gasheizungsbesitzer-werden-besser-article26001000.html,0,www.n-tv.de,1000 Euro Ersparnis sind drin: Die Nachrichten für Gasheizungsbesitzer werden besser,Heute ist der meteorologische Herbstanfang. Da kommen Gedanken an kühlere Tage auf. Unbeeindruckt von der klimatischen Großwetterlage halten noch immer viele Haushalte hierzulande die eigenen vier Wände per Gasheizung warm.  Und für die gibt es gute Nachricht…,https://www.n-tv.de/img/incoming/crop23556692/5341326484-cImg_16_9-w1200/imago0159282407h.jpg,2025-09-01T08:00:25Z,,Heute ist der meteorologische Herbstanfang. Da kommen Gedanken an kühlere Tage auf. Unbeeindruckt von der klimatischen Großwetterlage halten noch immer viele Haushalte hierzulande die eigenen vier Wä… [+1994 chars],,de,'heizen'
https://www.faz.net/aktuell/sport/fussball/premier-league-kommentar-zur-englischen-transferoffensive-110663724.html,https://www.faz.net/aktuell/sport/fussball/premier-league-kommentar-zur-englischen-transferoffensive-110663724.html,0,www.faz.net,Englische Transferoffensive: Der Preis des großen Geldes,Die Investoren aus der Premier League setzen Europas Fußballligen unter Druck. Doch ein Blick dorthin zeigt auch: Das englische Modell funktioniert nur mit erheblichen Unwuchten.,https://media1.faz.net/ppmedia/w1200/aktuell/sport/3345304949/1.10664375/facebook_teaser/florian-wirtz-im-premier.jpg.webp,2025-09-01T08:10:08Z,,"Einmal zählen, bitte: Liverpool, Arsenal, Chelsea, Manchester City, Tottenham, Aston Villa, Nottingham, Crystal Palace. Acht Premier-League-Vereine, die an den europäischen Vereinswettbewerben teilne… [+2894 chars]",,de,'Preis'
https://www.morgenpost.de/wirtschaft/article409886856/heizoelpreise-aktuell-heute-1-september-2025-heizoel-kaufen-heizung.html,https://www.morgenpost.de/wirtschaft/article409886856/heizoelpreise-aktuell-heute-1-september-2025-heizoel-kaufen-heizung.html,0,www.morgenpost.de,Heizölpreise heute (1. September): Der aktuelle Preis pro Liter,Der wechselhafte August ist vorbei. Wie entwickeln sich die Heizölpreise im September? Ein aktueller Überblick vom Monatsanfang..,https://img.sparknews.funkemedien.de/406781589/406781589_1720770938_v16_9_1600.jpeg,2025-09-01T08:16:17Z,,"Der September ist da und damit rückt auch die Heizperiode in Deutschland langsam, aber sicher näher. Haushalte, die mit Heizöl heizen, sollten die Heizölpreise spätestens jetzt wieder regelmäßig beob… [+6577 chars]",,de,'Preis'
https://www.faz.net/aktuell/wirtschaft/unternehmen/mittelstaendler-sterben-still-steigende-kosten-und-strenge-auflagen-accg-110661461.html,https://www.faz.net/aktuell/wirtschaft/unternehmen/mittelstaendler-sterben-still-steigende-kosten-und-strenge-auflagen-accg-110661461.html,0,www.faz.net,Unternehmen in der Krise: Mittelständler sterben still,Inflation und Bürokratie setzen den Mittelstand unter Druck. ZGV-Präsident Althaus fordert Entlastungen und warnt vor einem Innovationsrückstand.,https://media0.faz.net/ppmedia/w1200/aktuell/2246384366/1.10661460/facebook_teaser/guenter-althaus-ist-praesident.jpg.webp,2025-09-01T09:25:27Z,,"Günter Althaus will den Bürokratieabbau zur Chefsache machen. Seit Mai ist er Präsident des Mittelstandsverbunds ZGV. Bürokratie killt die Leistung, sagt Althaus, der auch Vorstandsvorsitzender der R… [+340 chars]",,de,'Inflation'
