index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.morgenpost.de/wirtschaft/article238047209/Kritik-an-Einbauverbot-neuer-Gas-und-Oelheizungen.html,https://www.morgenpost.de/wirtschaft/article238047209/Kritik-an-Einbauverbot-neuer-Gas-und-Oelheizungen.html,0,www.morgenpost.de,Ampel-Pläne: Kritik an Einbauverbot neuer Gas- und Ölheizungen,Die schlimmsten Befürchtungen von Hausbesitzern für das künftige Heizen treten nun doch nicht ein. Die Ampel-Koalition hat ihre Pläne für ein Verbot des Einbaus neuer Gas- und Ölheizungen modifiziert.,https://img.morgenpost.de/img/wirtschaft/crop238047207/6122603456-w820-cv16_9-q85/Gasheizung.jpg,2023-04-01T03:38:23Z,,Berlin. Trotz der geplanten Ausnahme- und Übergangsregelungen für das Einbauverbot neuer Gas- und Ölheizungen ab Anfang 2024 kommt von der Opposition weiter Kritik am Vorhaben der Ampel-Koalition. De… [+3751 chars],,de,'Heizen'
https://www.stern.de/wirtschaft/news/ampel-plaene--kritik-an-einbauverbot-neuer-gas--und-oelheizungen--33338732.html,https://www.stern.de/wirtschaft/news/ampel-plaene--kritik-an-einbauverbot-neuer-gas--und-oelheizungen--33338732.html,0,www.stern.de,Ampel-Pläne: Kritik an Einbauverbot neuer Gas- und Ölheizungen,Die schlimmsten Befürchtungen von Hausbesitzern für das künftige Heizen treten nun doch nicht ein. Die Ampel-Koalition hat ihre Pläne für ein Verbot des Einbaus neuer Gas- und Ölheizungen modifiziert.,https://image.stern.de/33338734/t/p4/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123040199169091v3w800h600l768t66r2475b1388jpeg---cb5cd4b5dd5db8c0.jpg,2023-04-01T03:38:23Z,,Die schlimmsten Befürchtungen von Hausbesitzern für das künftige Heizen treten nun doch nicht ein. Die Ampel-Koalition hat ihre Pläne für ein Verbot des Einbaus neuer Gas- und Ölheizungen modifiziert… [+3964 chars],,de,'Gas'
https://www.zeit.de/politik/ausland/2023-04/ukraine-un-sicherheitsrat-atomwaffenplaene-streit-usa-russland-spd-frieden,https://www.zeit.de/politik/ausland/2023-04/ukraine-un-sicherheitsrat-atomwaffenplaene-streit-usa-russland-spd-frieden,0,www.zeit.de,"Ukraine-Überblick: USA gegen russische Atompläne, SPD-Politiker wollen Friedensinitiative",Die USA stellen sich im UN-Sicherheitsrat beim Thema Atomwaffen gegen Russland. Eine Gruppe Politiker der SPD drängt Olaf Scholz zu einer Friedensinitiative. Die Nacht,,2023-04-01T03:56:07Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Russland'
https://www.zeit.de/2023/14/waermepumpe-kosten-wartezeiten-einbau-knappheit,https://www.zeit.de/2023/14/waermepumpe-kosten-wartezeiten-einbau-knappheit,0,www.zeit.de,"Wärmepumpe: ""Wir haben nicht genug Geräte""","Wärmepumpen sollen das Heizen klimaneutral machen. Die Firma von Dirk Jänichen baut sie ein. Ein Gespräch über Kosten, Wartezeiten und das Problem mit den Reihenhäusern",,2023-04-01T04:34:05Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Heizen'
https://www.faz.net/aktuell/wirtschaft/unternehmen/fischereihafen-bremerhaven-soll-2030-klimaneutral-sein-18768154.html,https://www.faz.net/aktuell/wirtschaft/unternehmen/fischereihafen-bremerhaven-soll-2030-klimaneutral-sein-18768154.html,0,www.faz.net,Klimaprojekt: Wenn Kühlhäuser zu Stromspeichern werden,"Ob der Fisch bei minus 25 Grad oder noch kälter gelagert wird, ändert an der Qualität nichts. Aber es kann beim Energiesparen helfen.",https://media0.faz.net/ppmedia/aktuell/1148033163/1.8788706/facebook_teaser_fplus/zusammengerueckt-in.jpg,2023-04-01T06:34:20Z,http://archive.md/20230401072352/https://www.faz.net/aktuell/wirtschaft/unternehmen/fischereihafen-bremerhaven-soll-2030-klimaneutral-sein-18768154.html,"Im Fischereihafen reiht sich Fabrik an Fabrik, 200.000 Tonnen Fisch werden in Bremerhaven jährlich verarbeitet. Allein die Fisch- und Lebensmittelindustrie zählt hier 4000 Beschäftigte, insgesamt hat… [+1185 chars]",,de,'Klima'
https://www.tagesschau.de/ausland/europa/usa-russland-atomwaffen-103.html,https://www.tagesschau.de/ausland/europa/usa-russland-atomwaffen-103.html,0,www.tagesschau.de,UN-Sicherheitsrat: Putins Atompläne sorgen für Streit,"Russlands Präsident Putin hatte kürzlich angekündigt, Atomwaffen in Belarus stationieren zu wollen. Darüber gibt es im UN-Sicherheitsrat jetzt Streit mit den USA. Selbst China sieht Moskaus Pläne offenbar kritisch.",https://www.tagesschau.de/multimedia/bilder/un-sicherheitsrat-283~_v-original.jpg,2023-04-01T06:41:28Z,https://web.archive.org/web/20230401065701/https://www.tagesschau.de/ausland/europa/usa-russland-atomwaffen-103.html,"Russlands Präsident Putin hatte kürzlich angekündigt, Atomwaffen in Belarus stationieren zu wollen. Darüber gibt es im UN-Sicherheitsrat jetzt Streit mit den USA. Selbst China sieht Moskaus Pläne off… [+2497 chars]",,de,'Russland'
https://www.wiwo.de/politik/deutschland/ampel-plaene-opposition-kritisiert-einbauverbot-neuer-gas-und-oelheizungen/29073438.html,https://www.wiwo.de/politik/deutschland/ampel-plaene-opposition-kritisiert-einbauverbot-neuer-gas-und-oelheizungen/29073438.html,0,www.wiwo.de,Ampel-Pläne: Opposition kritisiert Einbauverbot neuer Gas- und Ölheizungen,Die schlimmsten Befürchtungen von Hausbesitzern für das künftige Heizen treten nun doch nicht ein. Die Ampel-Koalition hat ihre Pläne für ein Verbot des Einbaus neuer Gas- und Ölheizungen modifiziert.,https://www.wiwo.de/images/gasheizung/29073436/2-format11240.jpg,2023-04-01T08:10:57Z,,Trotz der geplanten Ausnahme- und Übergangsregelungen für das Einbauverbot neuer Gas- und Ölheizungen ab Anfang 2024 kommt von der Opposition weiter Kritik am Vorhaben der Ampel-Koalition. Der klimas… [+4447 chars],,de,'Heizen'
https://www.welt.de/politik/deutschland/article244607432/Ampel-Plan-CDU-sieht-viele-offene-Fragen-beim-Heizungseinbau-Verbot.html,https://www.welt.de/politik/deutschland/article244607432/Ampel-Plan-CDU-sieht-viele-offene-Fragen-beim-Heizungseinbau-Verbot.html,0,www.welt.de,CDU sieht viele offene Fragen beim Heizungseinbau-Verbot,"Vieles am Kompromiss der Ampel zum Einbauverbot neuer Gas- und Ölheizungen sei weiter unklar, kritisiert nicht nur CDU-Vize Andreas Jung. Zum Beispiel welche Unterstützung es speziell für finanzschwache Haushalte gebe.",https://img.welt.de/img/regionales/thueringen/mobile243619707/5151355817-ci16x9-w1200/Bundestag.jpg,2023-04-01T08:45:09Z,,Trotz der geplanten Ausnahme- und Übergangsregelungen für das Einbauverbot neuer Gas- und Ölheizungen ab Anfang 2024 kommt von der Opposition weiter Kritik am Vorhaben der Ampel-Koalition. Der klimas… [+4438 chars],,de,'Gas'
https://www.zeit.de/news/2023-04/01/russland-scheitert-mit-winteroffensive-in-der-ukraine,https://www.zeit.de/news/2023-04/01/russland-scheitert-mit-winteroffensive-in-der-ukraine,0,www.zeit.de,Geheimdienst: Russland scheitert mit Winteroffensive in der Ukraine,,,2023-04-01T10:01:30Z,,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Russland'
https://www.welt.de/wirtschaft/plus244554238/Oel-und-Gasheizung-Nur-noch-Waermepumpe-Ein-Wort-macht-Eigentuemern-wieder-Hoffnung.html,https://www.welt.de/wirtschaft/plus244554238/Oel-und-Gasheizung-Nur-noch-Waermepumpe-Ein-Wort-macht-Eigentuemern-wieder-Hoffnung.html,0,www.welt.de,Nur noch Wärmepumpe? Ein Wort macht Eigentümern wieder Hoffnung,Auch die Novelle des Gebäude-Energie-Gesetzes ist im Koalitionsausschuss gelandet. Darin werden die neuen Heizungsregeln festgelegt. Hält die Regierung an der 65-Prozent-Pflicht fest? Darf man ab Januar reine Gas- oder Ölheizung einbauen? WELT beantwortet die…,https://img.welt.de/img/wirtschaft/mobile244558260/5081354247-ci16x9-w1200-fnov-fpotl-fpi157750653/396587890.jpg,2023-04-01T10:09:00Z,https://web.archive.org/web/20230401204935/http://www.welt.de/wirtschaft/plus244554238/Oel-und-Gasheizung-Nur-noch-Waermepumpe-Ein-Wort-macht-Eigentuemern-wieder-Hoffnung.html,"Die WELT als ePaper: Die vollständige Ausgabe steht Ihnen bereits am Vorabend zur Verfügung so sind Sie immer hochaktuell informiert. Weitere Informationen: http://epaper.welt.de 
 Der Kurz-Link die… [+49 chars]",,de,'Gas'
